CustomerID,Frequency,Monetary,Quantity,UniqueProducts,AvgOrderValue
13634.0,2,625.41,253.0,64,312.70500000000004
13636.0,3,541.45,303.0,32,180.48333333333335
13637.0,1,422.6,215.0,60,422.6
13642.0,1,354.8,173.0,57,354.8
13647.0,1,424.64,267.0,23,424.64
13649.0,2,346.6,139.0,23,173.3
13650.0,2,745.52,284.0,33,372.76
13652.0,2,638.24,290.0,33,319.12
13654.0,3,1172.84,809.0,65,390.94666666666666
13655.0,1,383.65,115.0,21,383.65
13656.0,1,162.70000000000002,113.0,31,162.70000000000002
13657.0,1,152.34,132.0,9,152.34
13658.0,1,933.3,300.0,32,933.3
13659.0,2,1573.2,894.0,92,786.6
13662.0,2,532.94,363.0,33,266.47
13666.0,2,64.05,37.0,8,32.025000000000006
13668.0,11,3758.07,2298.0,150,341.64272727272726
13672.0,2,186.39000000000001,57.0,4,93.19500000000001
13675.0,1,308.44,204.0,15,308.44
13680.0,2,2391.59,1195.0,69,1195.795
13684.0,1,67.23,39.0,29,67.23
13692.0,2,871.58,735.0,32,435.79
13694.0,26,28199.35,27027.0,219,1084.5903846153847
13695.0,5,625.92,416.0,15,125.18400000000001
13700.0,5,943.66,1121.0,82,188.732
13703.0,1,99.5,10.0,1,99.5
13705.0,1,318.14,103.0,10,318.14
13706.0,1,330.79,189.0,20,330.79
13707.0,2,806.41,351.0,48,403.205
13708.0,1,296.88,306.0,49,296.88
13709.0,1,474.7,303.0,30,474.7
13711.0,2,252.06,140.0,11,126.03
13712.0,1,228.84,352.0,10,228.84
13715.0,5,1079.34,563.0,89,215.86800000000002
13716.0,1,138.28,138.0,21,138.28
13717.0,2,570.59,693.0,35,285.295
13718.0,2,306.55,173.0,9,153.275
13719.0,2,338.74,186.0,19,169.37
13720.0,2,432.1,250.0,26,216.05
13722.0,1,1463.47,958.0,46,1463.47
13723.0,1,199.85000000000002,43.0,6,199.85000000000002
13725.0,6,1751.6,696.0,83,291.93333333333334
13728.0,3,493.93,165.0,22,164.64333333333332
13731.0,2,610.59,278.0,36,305.295
13735.0,1,935.15,505.0,59,935.15
13736.0,1,357.53,228.0,73,357.53
13737.0,1,339.59999999999997,125.0,29,339.59999999999997
13740.0,1,350.75,425.0,23,350.75
13741.0,1,162.96,76.0,8,162.96
13742.0,5,1642.48,682.0,132,328.496
13743.0,2,353.15999999999997,420.0,7,176.57999999999998
13744.0,1,893.16,995.0,44,893.16
13747.0,1,79.6,8.0,1,79.6
13748.0,3,580.85,223.0,11,193.61666666666665
13750.0,2,688.8000000000001,240.0,7,344.4
13751.0,1,296.25,152.0,9,296.25
13752.0,3,724.67,562.0,51,241.5566666666667
13753.0,1,741.26,512.0,35,741.26
13754.0,1,156.0,82.0,8,156.0
13756.0,4,1403.6100000000001,585.0,31,350.90250000000003
13758.0,5,2351.52,1493.0,87,470.304
13760.0,1,135.09,96.0,28,135.09
13762.0,1,306.72,272.0,7,306.72
13764.0,1,499.89,282.0,69,499.89
13767.0,22,7241.29,3042.0,49,329.14954545454543
13769.0,5,1448.01,613.0,52,289.602
13771.0,2,1464.8500000000001,825.0,65,732.425
13772.0,1,228.42,86.0,36,228.42
13777.0,20,11055.69,5426.0,34,552.7845
13781.0,1,127.84,30.0,17,127.84
13782.0,2,361.3,156.0,45,180.64999999999998
13784.0,5,772.47,1345.0,6,154.49399999999997
13786.0,1,230.39999999999998,136.0,7,230.39999999999998
13787.0,1,106.4,56.0,7,106.4
13792.0,1,74.60000000000001,28.0,4,74.60000000000001
13798.0,32,22292.52,13970.0,95,696.64125
13799.0,1,341.7,186.0,16,341.7
13800.0,1,558.32,331.0,33,558.32
13802.0,2,3131.06,1794.0,45,1565.5300000000002
13803.0,1,277.07,121.0,17,277.07
13804.0,1,723.63,417.0,41,723.63
13807.0,1,112.6,36.0,7,112.6
13809.0,1,155.05,29.0,11,155.05
13811.0,2,481.5,30.0,7,240.75
13815.0,1,1012.01,608.0,53,1012.01
13817.0,1,128.7,63.0,9,128.7
13819.0,3,1140.35,1109.0,26,380.1166666666666
13821.0,1,270.15,110.0,42,270.15
13824.0,3,1232.98,518.0,20,410.99333333333334
13831.0,3,1097.99,395.0,53,365.99666666666667
13835.0,1,328.45,157.0,21,328.45
13837.0,2,271.24,183.0,17,135.62
13838.0,1,238.11,83.0,48,238.11
13841.0,1,85.0,100.0,1,85.0
13842.0,6,1828.47,729.0,87,304.745
13846.0,2,663.9300000000001,345.0,43,331.965
13848.0,2,935.0,2700.0,3,467.5
13851.0,1,246.32,150.0,17,246.32
13854.0,16,5159.54,1540.0,30,322.47125
13856.0,1,94.39999999999999,104.0,7,94.39999999999999
13859.0,1,201.16,129.0,27,201.16
13862.0,3,852.3100000000001,603.0,46,284.10333333333335
13863.0,1,305.78,224.0,20,305.78
13865.0,1,123.30000000000001,42.0,7,123.30000000000001
13867.0,1,138.85,31.0,8,138.85
13869.0,3,1584.96,728.0,122,528.32
13870.0,1,544.03,384.0,34,544.03
13871.0,5,2395.73,1052.0,77,479.146
13873.0,2,230.4,66.0,13,115.2
13874.0,1,540.45,180.0,18,540.45
13875.0,2,683.6800000000001,470.0,34,341.84000000000003
13880.0,5,1026.6299999999999,595.0,47,205.32600000000002
13881.0,4,3569.46,2540.0,40,892.365
13883.0,4,1742.78,904.0,94,435.695
13884.0,3,196.25,65.0,10,65.41666666666667
13885.0,2,506.8,182.0,28,253.39999999999998
13887.0,1,349.55,147.0,19,349.55
13888.0,1,239.52,78.0,19,239.52
13890.0,1,190.35,93.0,11,190.35
13892.0,1,54.519999999999996,140.0,3,54.519999999999996
13893.0,1,821.1,190.0,21,821.1
13894.0,1,160.85,105.0,10,160.85
13898.0,1,155.93,133.0,12,155.93
13899.0,1,298.5,122.0,15,298.5
13900.0,2,732.45,429.0,41,366.225
13901.0,2,648.3,308.0,34,324.15
13904.0,1,201.12,223.0,17,201.12
13908.0,2,831.11,558.0,49,415.555
13911.0,6,1703.91,1465.0,92,283.985
13917.0,1,65.38,38.0,5,65.38
13918.0,1,198.2,100.0,8,198.2
13922.0,1,172.25,93.0,7,172.25
13929.0,1,412.85,43.0,2,412.85
13931.0,1,378.21000000000004,211.0,20,378.21000000000004
13932.0,1,307.4,72.0,16,307.4
13934.0,1,922.1,390.0,31,922.1
13939.0,1,184.5,202.0,12,184.5
13941.0,2,2118.96,980.0,17,1059.48
13946.0,2,485.96999999999997,263.0,9,242.985
13948.0,1,102.0,40.0,3,102.0
13950.0,1,179.30999999999997,81.0,7,179.30999999999997
13951.0,2,516.05,315.0,32,258.025
13952.0,2,3251.071,1431.0,120,1625.5355
13953.0,3,1750.0,1400.0,1,583.3333333333334
13955.0,1,205.1,110.0,11,205.1
13956.0,2,293.67,135.0,49,146.83499999999998
13959.0,2,337.44,198.0,31,168.72
13962.0,1,117.6,30.0,7,117.6
13963.0,4,664.54,460.0,35,166.135
13969.0,6,1507.08,843.0,112,251.17999999999998
13971.0,3,974.52,740.0,52,324.84
13972.0,1,145.9,42.0,9,145.9
13973.0,1,264.7,109.0,11,264.7
13975.0,2,961.61,571.0,116,480.805
13976.0,1,357.98,154.0,10,357.98
13982.0,2,903.8,512.0,39,451.9
13983.0,6,1545.37,674.0,60,257.56166666666667
13984.0,3,717.23,589.0,9,239.07666666666668
13985.0,2,640.8,314.0,28,320.4
13988.0,2,1356.08,769.0,67,678.04
13989.0,1,896.6700000000001,869.0,23,896.6700000000001
13990.0,1,311.3,190.0,16,311.3
13993.0,4,1492.82,405.0,50,373.20500000000004
13995.0,1,310.45,183.0,17,310.45
13999.0,4,1246.82,901.0,58,311.70500000000004
14000.0,1,635.66,710.0,15,635.66
14001.0,2,1309.14,632.0,21,654.5699999999999
14004.0,1,900.02,382.0,29,900.02
14005.0,1,187.16,240.0,14,187.16
14006.0,2,662.09,447.0,20,331.04499999999996
14009.0,2,695.61,365.0,42,347.805
14012.0,1,328.8,160.0,11,328.8
14013.0,1,118.5,90.0,8,118.5
14016.0,3,3364.63,1428.0,114,1121.5433333333333
14021.0,2,501.7,152.0,18,250.85
14022.0,1,440.0,487.0,28,440.0
14023.0,1,273.14,162.0,16,273.14
14030.0,5,1435.02,650.0,117,287.004
14031.0,11,7904.56,3026.0,83,718.5963636363635
14032.0,5,1535.57,1089.0,41,307.114
14035.0,2,700.58,374.0,16,350.28999999999996
14036.0,1,626.65,268.0,38,626.65
14037.0,1,111.8,34.0,26,111.8
14038.0,1,716.32,501.0,45,716.32
14040.0,5,1449.38,571.0,87,289.87600000000003
14041.0,1,141.41,94.0,21,141.41
14044.0,1,173.74,75.0,54,173.74
14045.0,3,1251.75,487.0,4,417.25
14046.0,1,154.99,460.0,14,154.99
14047.0,3,635.92,210.0,15,211.97333333333336
14048.0,1,409.93,288.0,83,409.93
14049.0,2,3058.46,2036.0,202,1529.23
14051.0,11,5833.4800000000005,1600.0,42,530.3163636363637
14056.0,10,3301.98,1865.0,221,330.198
14057.0,8,2676.5299999999997,2541.0,123,334.56624999999997
14059.0,1,183.6,128.0,8,183.6
14060.0,10,2957.1,2948.0,52,295.71
14062.0,6,4834.63,2719.0,52,805.7716666666666
14064.0,3,842.16,1295.0,21,280.71999999999997
14066.0,1,152.55,45.0,7,152.55
14068.0,1,265.85,73.0,22,265.85
14071.0,2,356.81,295.0,22,178.405
14075.0,1,307.92,270.0,18,307.92
14077.0,2,199.61,83.0,24,99.805
14078.0,4,583.98,164.0,28,145.995
14081.0,2,934.52,596.0,126,467.26
14082.0,1,182.25,110.0,28,182.25
14083.0,5,489.47,390.0,89,97.894
14085.0,10,2812.41,1668.0,204,281.241
14088.0,3,15354.84,3670.0,168,5118.28
14090.0,1,76.32000000000001,72.0,1,76.32000000000001
14092.0,6,1797.47,899.0,72,299.5783333333333
14099.0,5,1321.46,1240.0,105,264.29200000000003
14101.0,4,4159.389999999999,5850.0,15,1039.8474999999999
14105.0,1,1266.23,800.0,74,1266.23
14107.0,4,1475.08,1076.0,48,368.77
14110.0,2,1701.52,790.0,53,850.76
14111.0,1,94.2,148.0,2,94.2
14112.0,3,1152.5,672.0,66,384.1666666666667
14113.0,1,433.5,102.0,2,433.5
14114.0,2,386.53,101.0,15,193.265
14127.0,2,452.23,197.0,29,226.115
14128.0,1,305.54,269.0,22,305.54
14129.0,1,358.90000000000003,164.0,16,358.90000000000003
14130.0,1,483.86,258.0,66,483.86
14133.0,1,318.0,152.0,16,318.0
14135.0,8,2121.26,2515.0,67,265.1575
14142.0,1,311.81,313.0,22,311.81
14145.0,1,1128.6,228.0,4,1128.6
14146.0,2,1903.73,811.0,62,951.865
14147.0,1,182.8,40.0,2,182.8
14148.0,1,157.2,16.0,3,157.2
14149.0,1,446.62,218.0,28,446.62
14150.0,1,306.18,262.0,12,306.18
14152.0,1,314.51,369.0,29,314.51
14154.0,2,1345.62,465.0,52,672.81
14155.0,1,118.75,25.0,6,118.75
14156.0,18,43907.23,20212.0,358,2439.290555555556
14157.0,1,277.17,199.0,36,277.17
14159.0,2,652.09,516.0,139,326.045
14161.0,3,1110.52,455.0,87,370.17333333333335
14162.0,1,177.68,110.0,13,177.68
14163.0,2,749.79,281.0,20,374.895
14165.0,1,122.53999999999999,54.0,23,122.53999999999999
14167.0,2,259.0,72.0,19,129.5
14173.0,1,114.04,40.0,11,114.04
14175.0,1,322.58,146.0,16,322.58
14176.0,4,576.9000000000001,209.0,28,144.22500000000002
14180.0,15,3284.47,484.0,94,218.9646666666667
14185.0,1,197.65,6.0,3,197.65
14188.0,2,760.9,413.0,17,380.45
14189.0,8,2156.07,1869.0,92,269.50875
14191.0,2,429.1,309.0,26,214.55
14193.0,1,422.53999999999996,250.0,23,422.53999999999996
14194.0,7,3407.87,1742.0,154,486.8385714285714
14195.0,2,1012.0,760.0,7,506.0
14198.0,1,183.3,104.0,12,183.3
14199.0,1,185.39999999999998,28.0,2,185.39999999999998
14201.0,3,364.26,274.0,14,121.42000000000002
14205.0,1,222.9,126.0,14,222.9
14206.0,1,328.15999999999997,276.0,20,328.15999999999997
14209.0,3,1083.15,335.0,44,361.05
14210.0,5,1599.65,641.0,61,319.93
14211.0,5,909.89,497.0,44,181.978
14214.0,1,638.65,313.0,37,638.65
14215.0,3,922.11,457.0,49,307.37000000000006
14217.0,7,823.89,255.0,36,117.69857142857144
14220.0,2,632.4,272.0,21,316.20000000000005
14221.0,4,1653.83,848.0,65,413.4575
14223.0,1,304.9,130.0,18,304.9
14224.0,2,495.32,230.0,78,247.66
14226.0,2,1709.4,1087.0,40,854.7
14227.0,7,2399.52,1279.0,104,342.7885714285714
14229.0,2,762.13,303.0,23,381.065
14231.0,2,617.95,293.0,37,308.975
14232.0,1,693.1800000000001,568.0,47,693.1800000000001
14233.0,3,959.1,410.0,15,319.70000000000005
14235.0,2,1264.55,856.0,45,632.2750000000001
14236.0,1,189.3,38.0,3,189.3
14237.0,1,161.0,38.0,9,161.0
14238.0,1,146.85,111.0,8,146.85
14239.0,6,1295.04,594.0,58,215.84000000000003
14240.0,1,226.85,79.0,10,226.85
14242.0,2,280.55,123.0,13,140.27499999999998
14243.0,5,1513.07,657.0,69,302.614
14245.0,2,1693.45,976.0,107,846.725
14246.0,1,449.64,216.0,24,449.64
14247.0,1,136.76999999999998,47.0,19,136.76999999999998
14248.0,1,302.58,102.0,8,302.58
14256.0,2,969.0600000000001,414.0,51,484.53
14257.0,1,620.14,424.0,39,620.14
14258.0,6,7607.82,4638.0,43,1267.97
14262.0,1,240.0,196.0,16,240.0
14264.0,1,115.7,18.0,5,115.7
14267.0,2,836.36,280.0,15,418.18
14270.0,1,492.65000000000003,197.0,29,492.65000000000003
14271.0,1,112.32,88.0,10,112.32
14272.0,1,132.09,87.0,8,132.09
14273.0,2,218.7,109.0,10,109.35
14276.0,1,341.2,216.0,19,341.2
14277.0,1,1637.43,859.0,71,1637.43
14280.0,1,134.04,52.0,8,134.04
14282.0,5,1809.18,1241.0,44,361.836
14286.0,1,2050.08,1998.0,141,2050.08
14287.0,2,83.28,216.0,4,41.64
14288.0,1,426.6,188.0,16,426.6
14289.0,3,594.22,214.0,30,198.07333333333335
14290.0,1,777.5600000000001,220.0,23,777.5600000000001
14291.0,3,1613.46,874.0,77,537.82
14292.0,2,1125.21,463.0,39,562.605
14293.0,2,508.02000000000004,262.0,22,254.01
14297.0,1,232.6,78.0,11,232.6
14298.0,30,30493.99,36064.0,553,1016.4663333333334
14299.0,4,1565.94,342.0,20,391.485
14304.0,1,383.45,139.0,17,383.45
14307.0,3,1694.98,1179.0,93,564.9933333333333
14309.0,4,935.88,624.0,39,233.97
14311.0,1,310.26,146.0,20,310.26
14312.0,3,594.02,240.0,29,198.00666666666666
14315.0,2,856.2,384.0,33,428.1
14320.0,2,477.79,325.0,29,238.89499999999998
14321.0,1,326.82,645.0,29,326.82
14323.0,1,299.82,222.0,19,299.82
14326.0,1,183.85,103.0,8,183.85
14329.0,2,2125.6,1120.0,110,1062.8
14334.0,5,1678.23,1147.0,86,335.646
14336.0,3,1114.39,989.0,53,371.46333333333337
14338.0,1,579.97,334.0,30,579.97
14339.0,1,309.52,168.0,14,309.52
14340.0,1,134.7,58.0,6,134.7
14341.0,4,703.15,418.0,41,175.78750000000002
14342.0,1,309.6,102.0,7,309.6
14344.0,6,645.88,333.0,39,107.64666666666666
14346.0,1,262.44,104.0,17,262.44
14348.0,1,409.57,183.0,18,409.57
14350.0,1,282.93,183.0,18,282.93
14352.0,2,845.32,410.0,35,422.65999999999997
14353.0,1,90.6,64.0,6,90.6
14355.0,1,174.4,92.0,11,174.4
14364.0,2,1117.2,600.0,11,558.6
14367.0,6,2829.11,1344.0,134,471.5183333333334
14368.0,1,155.0,36.0,8,155.0
14371.0,1,100.5,34.0,4,100.5
14373.0,1,76.55,17.0,4,76.55
14377.0,2,617.05,219.0,11,308.525
14379.0,1,110.98,128.0,17,110.98
14386.0,1,142.4,54.0,7,142.4
14388.0,3,1173.19,745.0,58,391.06333333333333
14389.0,1,311.14,189.0,19,311.14
14390.0,3,1036.08,430.0,75,345.35999999999996
14393.0,1,67.95,13.0,5,67.95
14395.0,5,1625.94,826.0,102,325.188
14396.0,1,110.35000000000001,39.0,34,110.35000000000001
14397.0,2,242.24,224.0,11,121.12
14401.0,2,552.12,468.0,20,276.06
14403.0,2,976.01,403.0,17,488.005
14404.0,3,723.58,305.0,34,241.19333333333336
14407.0,2,1002.6800000000001,416.0,33,501.34000000000003
14408.0,3,1081.79,642.0,28,360.59666666666664
14409.0,3,666.1,421.0,12,222.03333333333333
14410.0,6,778.8,350.0,93,129.79999999999998
14411.0,1,1063.0,196.0,14,1063.0
14413.0,1,122.7,68.0,22,122.7
14414.0,1,217.2,146.0,8,217.2
14415.0,5,2399.25,1107.0,154,479.85
14419.0,2,307.56,162.0,45,153.78
14421.0,1,455.18,194.0,15,455.18
14422.0,1,401.31,175.0,21,401.31
14423.0,1,265.2,120.0,3,265.2
14426.0,3,1495.58,842.0,94,498.52666666666664
14428.0,2,330.62,145.0,25,165.31
14431.0,1,470.36,130.0,17,470.36
14437.0,1,63.0,60.0,5,63.0
14438.0,1,131.9,82.0,9,131.9
14439.0,1,2661.24,526.0,32,2661.24
14440.0,2,1185.71,341.0,25,592.855
14441.0,1,356.84000000000003,108.0,13,356.84000000000003
14442.0,2,1589.82,482.0,58,794.9100000000001
14443.0,2,608.4,347.0,36,304.2
14446.0,1,303.04,318.0,83,303.04
14447.0,2,601.03,313.0,34,300.515
14448.0,1,102.35000000000001,44.0,18,102.35000000000001
14449.0,2,401.3,336.0,98,200.65
14450.0,2,269.45,152.0,20,134.725
14451.0,1,360.0,204.0,52,360.0
14453.0,1,119.93,49.0,22,119.93
14457.0,1,113.64,88.0,4,113.64
14460.0,1,30.0,24.0,1,30.0
14461.0,1,776.23,277.0,64,776.23
14462.0,6,956.2,439.0,101,159.36666666666667
14463.0,1,115.92,96.0,2,115.92
14465.0,3,1058.6200000000001,405.0,107,352.8733333333333
14466.0,3,1035.65,315.0,17,345.2166666666667
14467.0,1,131.7,37.0,15,131.7
14470.0,1,297.64,138.0,35,297.64
14472.0,4,1328.18,796.0,127,332.04499999999996
14473.0,1,85.0,10.0,1,85.0
14475.0,1,306.55,131.0,16,306.55
14476.0,1,215.7,132.0,17,215.7
14477.0,1,165.0,100.0,1,165.0
14479.0,2,316.25,117.0,18,158.125
14481.0,1,302.86,234.0,12,302.86
14482.0,1,238.1,111.0,15,238.1
14483.0,1,137.1,97.0,9,137.1
14487.0,1,125.10000000000001,37.0,13,125.10000000000001
14489.0,1,463.38,299.0,30,463.38
14491.0,1,127.2,40.0,4,127.2
14496.0,2,538.8100000000001,159.0,16,269.40500000000003
14497.0,1,475.37,235.0,29,475.37
14498.0,1,166.22,70.0,13,166.22
14499.0,1,126.02000000000001,73.0,41,126.02000000000001
14500.0,1,284.85,103.0,4,284.85
14501.0,1,66.93,45.0,4,66.93
14502.0,6,1070.23,443.0,176,178.37166666666667
14504.0,3,542.71,263.0,81,180.90333333333334
14505.0,5,3192.76,1347.0,319,638.552
14506.0,2,566.86,219.0,70,283.43
14507.0,3,615.31,336.0,52,205.10333333333335
14512.0,1,126.32,50.0,14,126.32
14513.0,2,317.35,169.0,10,158.675
14514.0,2,403.11,173.0,36,201.555
14515.0,2,765.65,371.0,25,382.825
14520.0,1,165.0,100.0,1,165.0
14522.0,1,278.63,168.0,7,278.63
14524.0,4,777.58,316.0,95,194.395
14525.0,4,1249.87,805.0,40,312.4675
14527.0,26,3353.08,835.0,207,128.96461538461537
14530.0,2,1146.91,519.0,62,573.4549999999999
14532.0,4,932.85,284.0,45,233.21250000000003
14533.0,1,433.5,540.0,10,433.5
14534.0,8,1717.23,803.0,149,214.65375
14535.0,1,853.97,462.0,92,853.97
14536.0,1,171.8,40.0,18,171.8
14538.0,1,106.5,30.0,3,106.5
14540.0,1,195.9,122.0,11,195.9
14541.0,6,1013.75,503.0,70,168.95833333333334
14543.0,9,2455.55,482.0,31,272.8388888888889
14544.0,1,1121.92,843.0,53,1121.92
14546.0,2,874.88,501.0,126,437.44
14548.0,1,326.4,128.0,2,326.4
14549.0,1,289.24,136.0,56,289.24
14551.0,1,125.43,66.0,7,125.43
14553.0,2,312.32,182.0,35,156.16
14555.0,1,197.94,98.0,14,197.94
14560.0,9,1232.0,235.0,23,136.88888888888889
14562.0,3,916.1,438.0,66,305.3666666666667
14565.0,2,1877.55,899.0,75,938.7750000000001
14570.0,2,218.06,95.0,29,109.03
14572.0,3,1077.93,464.0,93,359.31
14573.0,7,1378.9,456.0,121,196.9857142857143
14576.0,1,35.400000000000006,12.0,1,35.400000000000006
14577.0,2,468.01,191.0,54,234.00500000000002
14583.0,1,174.51,98.0,39,174.51
14584.0,2,474.8,183.0,52,237.4
14586.0,1,237.36,444.0,19,237.36
14587.0,7,1280.33,646.0,156,182.9042857142857
14589.0,1,39.75,5.0,3,39.75
14591.0,1,250.22,105.0,33,250.22
14593.0,2,339.59,118.0,54,169.795
14594.0,1,255.0,146.0,31,255.0
14595.0,1,163.8,76.0,5,163.8
14597.0,1,165.1,118.0,3,165.1
14600.0,1,393.33000000000004,125.0,25,393.33000000000004
14603.0,1,660.0,400.0,2,660.0
14606.0,49,6891.13,3483.0,605,140.63530612244898
14607.0,1,495.0,300.0,3,495.0
14608.0,1,204.0,48.0,1,204.0
14609.0,1,144.0,2400.0,1,144.0
14616.0,3,406.08000000000004,104.0,2,135.36
14618.0,1,211.8,92.0,5,211.8
14619.0,1,394.44,152.0,20,394.44
14620.0,2,412.78000000000003,214.0,26,206.39
14621.0,1,305.7,130.0,16,305.7
14623.0,1,192.68,104.0,32,192.68
14625.0,2,899.63,335.0,51,449.815
14626.0,1,586.9,432.0,29,586.9
14628.0,1,331.58000000000004,106.0,12,331.58000000000004
14631.0,2,630.08,352.0,24,315.03999999999996
14632.0,1,114.56,96.0,8,114.56
14633.0,1,344.90000000000003,96.0,20,344.90000000000003
14636.0,1,300.19,117.0,16,300.19
14639.0,2,1235.13,511.0,58,617.565
14640.0,1,413.45000000000005,179.0,23,413.45000000000005
14643.0,1,357.94,386.0,15,357.94
14644.0,1,187.50000000000003,66.0,8,187.50000000000003
14645.0,1,240.10000000000002,78.0,9,240.10000000000002
14646.0,27,116135.92,81632.0,387,4301.3303703703705
14647.0,1,243.22,95.0,24,243.22
14649.0,2,584.22,350.0,48,292.11
14651.0,1,416.32,186.0,59,416.32
14653.0,1,344.81,305.0,29,344.81
14655.0,1,810.56,522.0,14,810.56
14656.0,1,133.11,40.0,29,133.11
14657.0,2,524.4,271.0,69,262.2
14659.0,4,1165.13,559.0,78,291.2825
14662.0,3,524.86,340.0,82,174.95333333333335
14665.0,3,731.66,268.0,41,243.88666666666668
14667.0,11,3953.81,2442.0,218,359.4372727272727
14669.0,3,1269.99,775.0,158,423.33
14670.0,2,411.53,337.0,107,205.765
14672.0,2,765.55,454.0,58,382.775
14673.0,1,373.49,213.0,15,373.49
14676.0,3,1148.52,1080.0,14,382.84
14680.0,9,14533.880000000001,6600.0,64,1614.8755555555554
14681.0,1,393.95,48.0,5,393.95
14682.0,1,20.8,32.0,1,20.8
14684.0,2,519.26,295.0,140,259.63
14688.0,10,2787.68,2067.0,99,278.76800000000003
14689.0,1,112.8,76.0,13,112.8
14691.0,1,439.6,162.0,17,439.6
14692.0,3,480.3,229.0,47,160.1
14693.0,1,172.9,34.0,8,172.9
14696.0,3,872.6,566.0,51,290.8666666666667
14697.0,2,188.60999999999999,181.0,22,94.30499999999999
14699.0,1,109.13000000000001,77.0,8,109.13000000000001
14700.0,2,1557.6,858.0,56,778.8
14701.0,5,1750.75,575.0,171,350.15
14702.0,6,1222.15,396.0,75,203.6916666666667
14705.0,1,179.0,100.0,1,179.0
14708.0,1,419.06,350.0,12,419.06
14709.0,4,1610.14,784.0,49,402.53499999999997
14711.0,5,1443.84,609.0,115,288.768
14713.0,6,1202.03,721.0,93,200.33833333333334
14715.0,2,247.45,128.0,21,123.725
14719.0,1,223.46,188.0,40,223.46
14723.0,3,471.0,206.0,68,157.0
14727.0,1,268.58,62.0,10,268.58
14729.0,1,313.49,197.0,69,313.49
14730.0,3,555.6,328.0,80,185.20000000000002
14731.0,2,251.01999999999998,182.0,23,125.50999999999999
14732.0,3,980.48,456.0,49,326.82666666666665
14733.0,8,7907.58,3263.0,94,988.4475
14735.0,17,2555.41,863.0,55,150.31823529411764
14737.0,1,434.0,150.0,8,434.0
14738.0,4,525.69,219.0,22,131.4225
14739.0,3,1307.6200000000001,1074.0,23,435.8733333333333
14740.0,3,1448.21,735.0,85,482.7366666666667
14741.0,2,495.3,410.0,13,247.65
14744.0,5,928.03,519.0,14,185.606
14745.0,1,240.60000000000002,188.0,7,240.60000000000002
14747.0,1,328.2,84.0,18,328.2
14748.0,3,771.13,609.0,51,257.04333333333335
14754.0,1,228.26999999999998,173.0,15,228.26999999999998
14755.0,4,1862.51,759.0,77,465.6275
14758.0,3,1206.94,319.0,47,402.31333333333333
14759.0,1,572.25,119.0,35,572.25
14760.0,1,89.2,40.0,5,89.2
14761.0,1,97.5,58.0,7,97.5
14762.0,1,300.52,341.0,21,300.52
14766.0,3,1166.21,733.0,62,388.7366666666667
14769.0,4,5837.35,3922.0,467,1459.3375
14770.0,2,876.42,490.0,49,438.21
14775.0,1,406.56,384.0,20,406.56
14776.0,3,1074.6,1304.0,38,358.2
14778.0,1,334.05,141.0,18,334.05
14779.0,3,386.15,84.0,40,128.71666666666667
14782.0,1,200.10000000000002,114.0,6,200.10000000000002
14784.0,1,114.68,56.0,4,114.68
14790.0,1,152.16,136.0,10,152.16
14794.0,4,679.54,311.0,37,169.885
14796.0,9,3478.75,2354.0,207,386.52777777777777
14798.0,1,75.68,76.0,6,75.68
14800.0,7,3394.06,2690.0,193,484.86571428571426
14803.0,2,730.79,264.0,15,365.395
14805.0,1,109.25,29.0,19,109.25
14810.0,8,1278.7,611.0,81,159.8375
14813.0,2,155.43,67.0,25,77.715
14816.0,1,271.85,5.0,4,271.85
14817.0,2,1110.34,655.0,52,555.1700000000001
14818.0,1,118.25,31.0,13,118.25
14819.0,1,84.72,48.0,3,84.72
14821.0,1,48.800000000000004,20.0,2,48.800000000000004
14823.0,2,210.65,48.0,38,105.325
14825.0,5,1025.8700000000001,412.0,57,205.17400000000004
14828.0,3,2139.76,2172.0,17,713.2533333333334
14829.0,2,385.33,290.0,26,192.66500000000002
14834.0,1,243.69,81.0,11,243.69
14837.0,1,492.26,338.0,30,492.26
14840.0,1,62.85,31.0,4,62.85
14841.0,3,1781.8500000000001,951.0,70,593.9499999999999
14842.0,2,1688.48,633.0,77,844.24
14844.0,1,874.5500000000001,582.0,40,874.5500000000001
14849.0,10,2412.91,1539.0,49,241.291
14850.0,1,325.75,293.0,21,325.75
14851.0,1,206.13,139.0,14,206.13
14852.0,1,490.4,368.0,24,490.4
14853.0,1,214.5,34.0,3,214.5
14854.0,3,1191.33,683.0,45,397.10999999999996
14859.0,1,296.86,209.0,11,296.86
14865.0,1,37.2,96.0,3,37.2
14866.0,1,103.67999999999999,144.0,1,103.67999999999999
14867.0,2,614.14,254.0,27,307.07
14868.0,1,439.33,231.0,24,439.33
14870.0,1,327.25,119.0,13,327.25
14871.0,2,248.6,76.0,31,124.30000000000001
14873.0,1,519.68,168.0,28,519.68
14875.0,1,362.0,100.0,5,362.0
14878.0,4,851.74,525.0,47,212.935
14880.0,1,129.2,66.0,8,129.2
14883.0,1,310.56,234.0,19,310.56
14886.0,1,364.8,160.0,18,364.8
14888.0,1,369.2,184.0,20,369.2
14889.0,1,135.9,90.0,10,135.9
14890.0,1,125.65,51.0,7,125.65
14891.0,1,449.38,434.0,27,449.38
14895.0,3,3919.78,1506.0,153,1306.5933333333335
